"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"116900278","미래빌라","마을버스","17602","37.4927076915","126.8419896350","미설치  "
"116900279","우림필유아파트","마을버스","17603","37.4942450511","126.8471890485","미설치  "
"116900280","동부에이스","마을버스","17604","37.4949027142","126.8497169806","미설치  "
"116900281","개봉역.림괄아파트","마을버스","17504","37.4938820371","126.8586839524","미설치  "
"116900282","개봉푸르지오후문","마을버스","17605","37.5001701123","126.8491644859","미설치  "
"116900283","개봉푸르지오정문","마을버스","17609","37.5010457523","126.8487500846","미설치  "
"116900284","개봉1동사거리","마을버스","17610","37.5014161085","126.8455449816","미설치  "
"116900285","신도림역.아이파크아파트","마을버스","17612","37.5106073682","126.8884580806","미설치  "
"116900286","동아2차아파트상가","마을버스","17613","37.5086078017","126.8867871382","미설치  "
"116900287","브라운스톤","마을버스","17622","37.4908930422","126.8531455570","미설치  "
"116900288","개웅어린이공원","마을버스","17623","37.4899561133","126.8532406776","미설치  "
"116900289","거성슈퍼","마을버스","17624","37.4899576833","126.8526922638","미설치  "
"116900290","대림그린빌라","마을버스","17625","37.4899621316","126.8518549807","미설치  "
"116900291","정도주택","마을버스","17620","37.4941055704","126.8516946619","미설치  "
"116900292","신세기아파트","마을버스","17621","37.4939095368","126.8534477948","미설치  "
"116900293","에덴맨션","마을버스","17626","37.4927177400","126.8514712490","미설치  "
"116900294","덕의초등학교.고척동성당","마을버스","17505","37.5056424974","126.8576518404","미설치  "
"116900295","한화비즈메트로","마을버스","17632","37.4806468628","126.8935677367","미설치  "
"116900296","한국산업기술시험원.디지털탑프라자","마을버스","17633","37.4816125117","126.8973623264","미설치  "
"116900297","구로디지털단지우체국","마을버스","17634","37.4829869790","126.8981516360","미설치  "
"116900298","JNK디지털타워","마을버스","17635","37.4820919266","126.8974691724","미설치  "
"116900299","에이스하이엔드타워2차.G밸리산업박물관","마을버스","17636","37.4808110245","126.8957891455","미설치  "
"116900300","대륭포스트타워8차","마을버스","17637","37.4806030000","126.8945840000","미설치  "
"116900301","에이스하이엔드타워1차","마을버스","17638","37.4812229151","126.8929111643","미설치  "
"116900302","이앤씨드림타워7차","마을버스","18592","37.4798002515","126.8866638518","미설치  "
"116900305","한국건설생활환경시험연구원","마을버스","18798","37.4833144645","126.8800923780","미설치  "
"116900306","항동우남퍼스트빌","일반차로","17151","37.4766163340","126.8190130591","설치   "
"116900307","항동중학교","마을버스","17535","37.4827584773","126.8215347891","미설치  "
"116900308","항동중학교","마을버스","17534","37.4832367515","126.8220254808","미설치  "
"116900310","항동생활체육관","마을버스","17718","37.4773996567","126.8227064610","미설치  "
"116900311","오류동삼거리","마을버스","17516","37.4956760571","126.8404273128","미설치  "
"116900312","항동제일풍경채","마을버스","17715","37.4758934433","126.8168720063","미설치  "
"116900313","지타워.G밸리산업박물관","마을버스","17655","37.4805579915","126.8949415450","미설치  "
"117000001","문성초등학교","중앙차로","18001","37.4753637050","126.8986660928","설치   "
"117000002","문성초등학교","중앙차로","18002","37.4740340000","126.8983300000","설치   "
"117000003","금천우체국","중앙차로","18003","37.4689782185","126.8980296913","설치   "
"117000004","금천우체국","중앙차로","18004","37.4701360000","126.8980030000","설치   "
"117000005","말미고개.금천소방서","중앙차로","18005","37.4636032770","126.8975537680","설치   "
"117000006","말미고개.금천소방서","중앙차로","18006","37.4648331091","126.8974983974","설치   "
"117000007","금천구청.금천경찰서","중앙차로","18007","37.4592088301","126.8988721519","설치   "
"117000008","금천구청.금천경찰서","중앙차로","18008","37.4578405569","126.8993022307","설치   "
"117000009","시흥사거리","중앙차로","18009","37.4522224011","126.9015701148","설치   "
"117000010","시흥사거리","중앙차로","18010","37.4530892573","126.9011282051","설치   "
"117000011","박미삼거리.국립전통예술중고","중앙차로","18011","37.4478432162","126.9032727409","설치   "
"117000012","박미삼거리.국립전통예술중고","중앙차로","18012","37.4490670000","126.9026630000","설치   "
"117000013","시흥유통센터","중앙차로","18013","37.4401933055","126.9036255139","설치   "
"117000014","시흥유통센터","중앙차로","18014","37.4409634671","126.9033730997","설치   "
"117000016","디지털3단지.롯데이노베이트","일반차로","18102","37.4848674740","126.8767176309","설치   "
"117000017","에이스하이엔드타워5차","일반차로","18103","37.4856968409","126.8793253119","설치   "
"117000018","디지털3단지.영창실업","일반차로","18104","37.4832548561","126.8790776714","설치   "
"117000019","디지털3단지운동장","일반차로","18105","37.4821627292","126.8778930341","설치   "
"117000020","가산디지털단지역","일반차로","18106","37.4812926525","126.8810424482","설치   "
"117000021","가산디지털단지역","일반차로","18107","37.4808039116","126.8814807737","설치   "
"117000022","디지털3단지.월드벤처센터","일반차로","18108","37.4789011065","126.8794436456","설치   "
"117000023","디지털3단지.(주)로옴코리아","일반차로","18109","37.4796069353","126.8802197911","설치   "
"117000024","디지털3단지사거리","일반차로","18110","37.4766714335","126.8805771170","설치   "
"117000025","디지털3단지사거리","일반차로","18111","37.4758449905","126.8804495380","설치   "
"117000026","디지털3단지사거리","일반차로","18112","37.4757765035","126.8813405986","설치   "
"117000027","금천패션아울렛사거리.마리오","일반차로","18113","37.4782633716","126.8883365872","설치   "
"117000028","금천패션아울렛사거리.W몰","일반차로","18114","37.4776616914","126.8878763257","설치   "
"117000030","디지털단지오거리","일반차로","18116","37.4782104216","126.8907157886","설치   "
"117000031","디지털단지오거리","일반차로","18117","37.4782928619","126.8909707678","설치   "
"117000032","가산동우체국","일반차로","18118","37.4785564027","126.8934350329","설치   "
"117000033","가산초등학교","일반차로","18119","37.4782346236","126.8955562210","설치   "
"117000034","가산동주민센터.금천글로벌센터","일반차로","18120","37.4766122299","126.8920986539","설치   "
"117000035","가산동주민센터.금천글로벌센터","일반차로","18121","37.4762442423","126.8927187826","설치   "
"117000036","구립가산도서관.두산위브아파트","일반차로","18122","37.4746216515","126.8938871725","설치   "
"117000037","구립가산도서관.두산위브아파트","일반차로","18123","37.4740996738","126.8945662137","설치   "
"117000038","독산사거리","일반차로","18124","37.4720150736","126.8959624510","설치   "
"117000039","독산사거리","일반차로","18125","37.4717836217","126.8965996871","설치   "
"117000040","독산주공13단지","일반차로","18126","37.4568440695","126.8876203011","설치   "
"117000041","독산1동한신코아","일반차로","18127","37.4567130685","126.8882116765","설치   "
"117000044","독산근린공원","일반차로","18130","37.4641790663","126.8844154205","설치   "
"117000045","독산근린공원","일반차로","18131","37.4645544555","126.8844061110","미설치  "
"117000046","독산동우시장.금천50플러스센터","일반차로","18132","37.4665936596","126.8950252510","설치   "
"117000047","독산동우시장.금천50플러스센터","일반차로","18133","37.4664171291","126.8954897932","설치   "
"117000048","시흥사거리.시흥대교","일반차로","18134","37.4544853570","126.8995917841","설치   "
"117000049","시흥사거리.금천파출소","일반차로","18135","37.4542966797","126.8996880795","설치   "
"117000050","벽산아파트1단지.호압사입구","일반차로","18136","37.4527573711","126.9207601084","설치   "
"117000051","벽산아파트1단지.호압사입구","일반차로","18137","37.4530773052","126.9211862504","설치   "
"117000052","벽산아파트5단지","일반차로","18138","37.4467664432","126.9189468090","설치   "
"117000053","벽산아파트5단지","일반차로","18139","37.4463472934","126.9186873410","설치   "
"117000054","시흥동은행나무.은행나무시장","일반차로","18140","37.4510305202","126.9090454810","설치   "
"117000055","시흥동은행나무.은행나무시장","일반차로","18141","37.4508430000","126.9090580000","설치   "
"117000056","은행나무입구사거리","일반차로","18142","37.4517842218","126.9072078502","설치   "
"117000057","은행나무입구사거리","일반차로","18143","37.4518550000","126.9067350000","설치   "
"117000060","독산고개","일반차로","18146","37.4755154205","126.8984645420","설치   "
"117000061","독산고개","일반차로","18147","37.4764416088","126.8989324633","설치   "
"117000062","독산사거리.한국전력구로금천지사","일반차로","18148","37.4720755034","126.8981017909","설치   "
"117000063","남문시장.청춘삘딩","일반차로","18149","37.4729649300","126.8986308908","설치   "
